sku,customer_uuid,sale_ts,quantity,unit_price,pc_points
P1009,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-09-30T21:42:41.518757,1,12.19,6
P1002,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-09-30T17:36:41.518757,3,11.92,14
P1011,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-01T03:24:00.518757,1,22.32,0
P1008,10b488b7-f047-458a-b9db-ab7616a29355,2025-09-30T18:01:27.518757,2,11.07,0
P1006,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-09-30T22:07:19.518757,3,24.63,66
P1022,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-09-30T19:09:21.518757,3,20.38,42
P1005,58af7b2b-c971-4547-aec2-e16b2725286d,2025-09-30T16:05:20.518757,3,24.96,59
P1015,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-01T04:05:53.518757,1,10.71,6
P1002,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-09-30T11:53:38.518757,3,11.24,13
P1002,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-01T17:14:37.518757,2,11.61,9
P1023,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-02T05:16:34.518757,2,10.78,0
P1006,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-02T00:42:50.518757,1,24.82,0
P1004,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-01T22:10:12.518757,2,20.32,36
P1008,8c875527-b297-4cac-8a4a-33ffcf48a33f,2025-10-02T00:39:50.518757,1,10.84,0
P1013,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-02T08:51:14.518757,2,9.85,11
P1003,8ff26b5a-7cd2-42e4-8593-4eac9565ce16,2025-10-01T22:48:10.518757,2,12.05,12
P1002,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-01T11:37:05.518757,2,12.15,9
P1002,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-02T00:59:12.518757,1,11.84,4
P1007,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-01T11:57:53.518757,2,16.42,16
P1014,936952d1-b537-4463-80c5-44d857f3a926,2025-10-02T03:29:18.518757,1,19.83,15
P1003,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-02T00:07:08.518757,1,12.21,0
P1011,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-02T10:13:26.518757,2,23.33,32
P1001,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-02T04:19:11.518757,1,18.07,0
P1012,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-01T19:09:04.518757,3,12.78,0
P1013,936952d1-b537-4463-80c5-44d857f3a926,2025-10-01T18:41:07.518757,2,9.78,11
P1019,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-02T09:15:56.518757,3,6.38,1
P1020,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-01T14:22:17.518757,2,8.42,3
P1001,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-01T16:14:29.518757,1,17.25,0
P1007,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-01T15:05:08.518757,1,16.18,8
P1003,3dfc4094-e696-4846-a72b-f74b6253db1e,2025-10-01T19:44:07.518757,3,11.85,0
P1021,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-01T19:19:48.518757,3,7.95,0
P1001,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-02T07:54:37.518757,3,18.81,50
P1019,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-01T18:34:50.518757,1,6.27,0
P1004,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-01T18:55:26.518757,1,20.16,18
P1012,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-02T01:38:26.518757,2,13.01,0
P1005,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-01T16:14:49.518757,2,23.22,37
P1015,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-02T03:56:58.518757,2,11.02,0
P1021,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-02T12:20:05.518757,3,7.87,0
P1022,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-02T13:27:45.518757,1,18.98,0
P1012,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-02T18:27:59.518757,3,14.64,35
P1022,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-02T19:07:55.518757,1,19.83,0
P1020,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-02T16:19:59.518757,2,9.37,0
P1020,a3d77441-3817-4f4b-837c-9a9a28b49e67,2025-10-02T22:58:43.518757,1,8.8,1
P1007,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-02T15:20:23.518757,1,17.33,0
P1009,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-03T01:04:45.518757,3,13.37,0
P1003,4f65ba96-e923-4082-b5d4-662baeeaf0da,2025-10-03T02:43:37.518757,1,12.02,0
P1009,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-03T08:27:23.518757,2,13.43,0
P1024,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-02T18:58:15.518757,1,25.14,25
P1015,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-03T07:34:51.518757,2,12.31,0
P1019,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-03T00:41:48.518757,3,5.77,1
P1008,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-03T09:43:32.518757,1,9.84,0
P1015,16f7d21b-8983-4673-b554-a70af805206e,2025-10-02T19:40:53.518757,3,12.04,0
P1014,16f7d21b-8983-4673-b554-a70af805206e,2025-10-02T15:34:29.518757,2,18.27,0
P1015,16f7d21b-8983-4673-b554-a70af805206e,2025-10-02T21:26:03.518757,1,11.76,0
P1007,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-03T06:15:55.518757,1,16.05,8
P1014,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-02T17:33:32.518757,1,19.77,0
P1024,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-02T13:55:36.518757,2,22.93,45
P1006,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-02T16:32:13.518757,1,24.9,0
P1014,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-03T01:45:39.518757,2,19.5,0
P1009,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-02T13:59:36.518757,2,12.92,0
P1010,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-02T12:32:01.518757,3,6.09,0
P1003,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-02T15:58:44.518757,1,12.16,6
P1015,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-02T22:31:21.518757,3,11.87,21
P1007,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-02T11:11:10.518757,3,17.33,0
P1014,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-02T14:28:10.518757,2,19.89,31
P1002,a3d77441-3817-4f4b-837c-9a9a28b49e67,2025-10-03T07:08:05.518757,3,11.53,13
P1001,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-02T20:36:36.518757,1,18.03,16
P1014,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-03T06:21:10.518757,3,20.48,49
P1009,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-02T11:00:36.518757,3,13.34,20
P1010,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-02T12:32:00.518757,1,5.68,0
P1002,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-02T16:04:14.518757,3,11.59,0
P1003,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-03T12:39:06.518757,2,11.63,11
P1013,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-04T10:13:22.518757,3,11.15,20
P1000,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-03T13:36:43.518757,2,9.17,5
P1015,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-03T19:05:46.518757,3,11.16,20
P1009,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-04T02:31:37.518757,3,11.99,0
P1015,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-03T15:14:44.518757,1,10.75,0
P1004,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-03T17:43:39.518757,1,19.37,17
P1008,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-03T13:19:12.518757,2,11.3,11
P1023,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-03T20:34:13.518757,2,10.45,0
P1009,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-03T23:26:07.518757,1,12.72,6
P1015,9227336d-9078-4612-82c3-574ef663a494,2025-10-03T11:48:16.518757,1,11.3,0
P1017,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-04T10:44:07.518757,1,15.34,6
P1008,8ff26b5a-7cd2-42e4-8593-4eac9565ce16,2025-10-04T01:53:44.518757,2,9.71,9
P1003,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-04T06:53:23.518757,3,11.57,0
P1012,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-04T07:13:21.518757,1,13.01,0
P1016,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-04T09:57:17.518757,2,7.34,0
P1004,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-03T11:50:42.518757,1,18.8,16
P1014,9227336d-9078-4612-82c3-574ef663a494,2025-10-03T13:33:39.518757,2,20.14,0
P1024,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-03T22:57:49.518757,3,23.2,69
P1024,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-04T10:41:42.518757,1,22.91,0
P1013,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-04T02:40:04.518757,2,10.94,13
P1021,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-03T14:21:12.518757,3,8.38,0
P1020,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-04T09:39:17.518757,1,9.37,0
P1009,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-04T10:42:29.518757,3,13.2,0
P1015,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-04T02:44:19.518757,2,10.76,0
P1005,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-03T15:44:56.518757,2,25.8,41
P1023,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-03T18:58:08.518757,3,9.61,17
P1006,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-04T09:13:08.518757,2,25.29,45
P1014,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-03T23:21:18.518757,1,18.62,14
P1000,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-03T11:32:18.518757,3,10.64,0
P1019,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-03T12:31:45.518757,1,5.68,0
P1013,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-03T19:31:40.518757,1,9.71,0
P1002,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-03T10:58:53.518757,3,11.43,0
P1003,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-03T21:40:43.518757,2,11.95,0
P1008,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-04T21:02:11.518757,2,11.32,0
P1014,3dfc4094-e696-4846-a72b-f74b6253db1e,2025-10-04T13:54:59.518757,2,18.21,0
P1010,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-04T16:50:58.518757,1,5.65,0
P1022,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-05T06:11:29.518757,3,21.36,44
P1012,8c875527-b297-4cac-8a4a-33ffcf48a33f,2025-10-05T00:19:03.518757,3,13.5,0
P1013,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-05T03:04:23.518757,1,10.51,6
P1017,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-04T11:45:33.518757,3,14.34,17
P1015,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-04T17:16:19.518757,3,11.42,0
P1000,16f7d21b-8983-4673-b554-a70af805206e,2025-10-04T13:50:39.518757,2,9.54,0
P1001,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-04T20:50:40.518757,2,18.11,0
P1008,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-04T22:46:33.518757,2,10.74,0
P1014,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-04T14:57:15.518757,1,20.36,0
P1011,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-05T04:00:55.518757,2,22.04,30
P1022,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-04T21:26:03.518757,3,21.55,0
P1010,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-05T09:52:10.518757,2,5.63,0
P1022,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-05T08:36:43.518757,1,21.49,0
P1007,10007012-6e03-4c98-938b-b098349f81c4,2025-10-05T08:22:53.518757,2,15.97,0
P1024,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-04T21:33:48.518757,3,24.27,0
P1012,16f7d21b-8983-4673-b554-a70af805206e,2025-10-04T14:31:19.518757,2,13.53,0
P1022,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-04T22:28:17.518757,1,19.65,13
P1010,8c875527-b297-4cac-8a4a-33ffcf48a33f,2025-10-04T18:12:53.518757,2,5.73,0
P1016,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-04T17:59:48.518757,1,7.38,0
P1005,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-05T04:44:30.518757,3,25.37,0
P1004,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-05T00:03:51.518757,2,17.67,0
P1006,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-04T14:16:20.518757,1,24.46,0
P1005,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-04T17:31:42.518757,1,23.49,0
P1015,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-04T16:18:26.518757,2,11.0,13
P1005,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-04T22:44:42.518757,3,24.24,58
P1013,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-05T04:55:17.518757,2,10.1,12
P1001,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-05T01:36:30.518757,3,17.37,0
P1020,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-05T10:42:46.518757,1,8.98,0
P1006,3dfc4094-e696-4846-a72b-f74b6253db1e,2025-10-04T23:29:31.518757,3,27.6,0
P1006,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-05T09:32:42.518757,1,25.56,0
P1000,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-04T23:20:04.518757,1,10.18,0
P1011,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-04T13:38:49.518757,2,21.19,0
P1004,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-04T12:34:06.518757,2,20.4,36
P1003,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-06T07:03:12.518757,1,11.34,0
P1015,16f7d21b-8983-4673-b554-a70af805206e,2025-10-05T13:47:20.518757,1,10.64,0
P1008,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-06T05:49:26.518757,2,9.71,0
P1003,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-05T21:51:46.518757,3,12.48,0
P1003,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-06T08:25:51.518757,2,11.92,0
P1015,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-05T20:06:04.518757,1,11.77,0
P1000,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-05T23:44:56.518757,3,10.15,0
P1003,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-05T16:45:34.518757,1,11.65,5
P1002,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-06T01:51:18.518757,2,10.91,8
P1002,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-06T00:34:19.518757,2,11.92,9
P1014,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-05T21:11:59.518757,1,19.12,15
P1006,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-06T08:47:20.518757,2,26.4,0
P1023,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-06T04:09:19.518757,2,9.92,0
P1006,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-05T15:50:29.518757,3,26.52,0
P1000,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-06T02:10:22.518757,3,9.56,8
P1017,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-06T00:23:22.518757,3,14.17,0
P1006,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-06T02:32:39.518757,1,24.48,0
P1014,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-05T11:21:41.518757,1,19.64,0
P1023,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-06T03:08:48.518757,2,10.94,0
P1019,95c0d273-a81d-43ee-bec2-8157e0c40e74,2025-10-06T04:46:29.518757,3,6.24,0
P1013,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-06T06:58:45.518757,1,11.18,0
P1012,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-06T02:03:27.518757,1,13.96,11
P1001,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-06T02:28:01.518757,1,18.41,16
P1006,3fb78b90-8161-4204-875b-1611842dd965,2025-10-06T07:16:52.518757,1,27.18,0
P1015,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-05T22:32:53.518757,2,11.96,14
P1020,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-06T02:11:13.518757,2,8.71,3
P1018,9227336d-9078-4612-82c3-574ef663a494,2025-10-05T20:07:13.518757,3,19.52,0
P1016,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-05T12:55:41.518757,1,7.31,1
P1023,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-05T21:07:12.518757,1,9.54,0
P1024,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-05T11:47:42.518757,3,22.95,68
P1005,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-06T18:46:45.518757,3,24.98,59
P1015,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-07T02:24:00.518757,2,11.74,0
P1012,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-06T22:42:06.518757,3,14.62,0
P1019,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-06T23:35:01.518757,3,5.57,1
P1015,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-07T06:52:16.518757,2,10.71,0
P1007,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-06T10:55:57.518757,1,16.91,0
P1019,717e92fd-1df2-4e46-90bd-8b47deaea352,2025-10-07T02:33:22.518757,2,5.64,0
P1005,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-07T00:44:28.518757,3,25.16,0
P1011,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-06T20:18:50.518757,2,21.04,0
P1003,16f7d21b-8983-4673-b554-a70af805206e,2025-10-07T05:30:12.518757,1,10.94,0
P1019,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-06T12:57:15.518757,3,6.11,0
P1001,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-07T07:03:44.518757,1,18.05,16
P1019,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-07T09:48:15.518757,2,5.89,0
P1021,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-06T13:32:42.518757,2,8.35,3
P1016,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-06T12:14:14.518757,2,7.26,0
P1003,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-07T10:15:48.518757,3,11.59,17
P1006,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-07T00:40:56.518757,1,27.06,24
P1006,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-06T15:19:09.518757,3,27.44,0
P1011,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-06T20:52:32.518757,3,21.85,0
P1007,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-06T22:46:59.518757,3,15.81,0
P1019,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-07T02:13:16.518757,1,5.77,0
P1015,936952d1-b537-4463-80c5-44d857f3a926,2025-10-06T13:33:25.518757,1,11.55,6
P1015,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-06T17:10:36.518757,1,10.9,6
P1017,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-07T03:06:30.518757,3,13.71,16
P1011,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-06T23:32:07.518757,1,23.26,16
P1024,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-06T16:01:11.518757,2,23.67,47
P1015,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-06T19:23:40.518757,1,11.82,0
P1005,717e92fd-1df2-4e46-90bd-8b47deaea352,2025-10-06T20:08:27.518757,2,24.89,0
P1020,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-07T01:45:17.518757,3,9.17,5
P1012,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-06T22:16:51.518757,1,12.74,10
P1019,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-07T07:34:07.518757,2,6.15,1
P1024,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-08T01:33:58.518757,2,23.04,0
P1003,3dfc4094-e696-4846-a72b-f74b6253db1e,2025-10-08T05:31:49.518757,3,11.99,0
P1013,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-07T23:07:47.518757,3,9.93,17
P1000,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-08T05:06:40.518757,1,9.71,2
P1010,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-08T07:57:43.518757,3,5.94,0
P1014,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-08T00:11:20.518757,3,20.49,49
P1006,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-07T15:33:23.518757,3,24.8,0
P1003,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-07T17:14:32.518757,2,12.25,12
P1006,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-07T11:14:09.518757,1,24.74,22
P1013,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-07T11:12:43.518757,2,10.86,0
P1005,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-07T19:16:40.518757,1,23.72,0
P1006,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-08T06:39:15.518757,3,27.24,0
P1013,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-08T05:52:23.518757,1,10.36,6
P1009,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-08T06:06:29.518757,1,12.21,0
P1017,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-08T09:35:04.518757,1,14.32,0
P1019,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-08T06:23:05.518757,3,6.26,1
P1021,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-08T04:46:38.518757,2,7.59,3
P1009,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-08T06:01:33.518757,2,11.69,0
P1020,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-07T18:21:02.518757,3,8.49,5
P1024,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-07T22:36:30.518757,1,25.99,25
P1009,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-07T17:46:00.518757,2,12.33,12
P1011,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-08T02:00:12.518757,1,21.54,15
P1016,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-07T12:51:35.518757,3,7.21,0
P1022,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-07T22:46:46.518757,3,19.09,0
P1006,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-07T15:17:49.518757,3,26.14,0
P1018,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-08T07:38:53.518757,1,20.83,0
P1007,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-07T19:32:34.518757,1,16.76,0
P1009,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-08T07:36:50.518757,1,11.99,0
P1019,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-07T21:10:14.518757,1,5.94,0
P1019,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-07T15:12:33.518757,1,5.59,0
P1018,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-08T05:51:28.518757,1,19.52,0
P1024,8bd851e7-f457-4ca4-9a98-e1e7dc2d18f2,2025-10-08T00:44:43.518757,1,22.92,0
P1021,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-08T14:56:31.518757,1,8.3,0
P1002,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-09T08:42:43.518757,3,11.47,13
P1019,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-08T22:50:18.518757,1,5.83,0
P1006,4fb423f9-70a8-46aa-af9b-20ff3b964e54,2025-10-08T11:13:51.518757,1,27.07,0
P1005,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-09T06:40:05.518757,3,23.23,0
P1016,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-08T13:58:37.518757,1,7.04,1
P1009,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-09T00:24:25.518757,2,13.48,13
P1011,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-09T10:08:03.518757,3,22.69,47
P1005,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-08T22:30:37.518757,1,25.91,20
P1008,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-08T16:24:14.518757,2,10.12,10
P1003,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-08T18:11:59.518757,2,12.23,0
P1013,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-08T23:01:50.518757,2,10.51,0
P1001,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-08T15:47:37.518757,3,19.27,52
P1007,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-08T16:54:54.518757,3,17.98,0
P1023,717e92fd-1df2-4e46-90bd-8b47deaea352,2025-10-09T01:32:02.518757,2,10.61,0
P1019,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-08T13:08:39.518757,2,5.71,0
P1000,10007012-6e03-4c98-938b-b098349f81c4,2025-10-08T10:48:49.518757,3,10.4,0
P1010,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-08T12:49:16.518757,2,5.82,0
